disease,drug_name,n_lines,spearman,spearman_lo,perm_mean,perm_sd,perm_p
BLCA,lomeguatrib,23,0.0770750988142292,-0.0700408313505468,-0.0772,0.3109,0.3366
BLCA,PF-184,23,0.4658102766798419,0.3527549727018093,-0.0428,0.275,0.0495
BLCA,IU1,22,0.3144874454692424,0.1980776792337754,-0.1234,0.2782,0.099
BLCA,neratinib,22,0.1821569734613213,0.0326090848697212,-0.0353,0.2644,0.1782
BLCA,apicidin,23,0.1689723320158102,0.0009212460565954,-0.035,0.2627,0.2079
BLCA,BRD8899,20,-0.271247214298184,-0.3273919395663567,-0.0843,0.2816,0.7525
BLCA,pandacostat,23,-0.0386459117308221,-0.1218690357943873,-0.087,0.2851,0.4851
BLCA,WZ8040,20,0.0661654135338345,-0.1507677099291388,-0.0451,0.2929,0.3564
BLCA,fingolimod,21,0.2103896103896104,0.1251377812000541,-0.1061,0.2565,0.1089
BLCA,CR-1-31B,21,-0.3914285714285714,-0.5368241685745011,-0.0442,0.289,0.8614
BLCA,BRD-K71781559,22,-0.2907961603613778,-0.4662508010907119,-0.0789,0.2758,0.7723
BLCA,daporinad,21,-0.4036363636363636,-0.510288782795034,-0.0744,0.3248,0.8515
BLCA,brefeldin A,23,0.0023715415019762,-0.0442782223967687,-0.0938,0.2634,0.3465
BLCA,crizotinib,25,0.3313846153846154,0.2377043749592522,-0.0308,0.2807,0.1386
BLCA,parthenolide,21,-0.3906375214443348,-0.5063009962059872,-0.0464,0.2731,0.8713
BLCA,imatinib,23,-0.058498023715415,-0.2374103131346237,-0.0785,0.2801,0.4455
BLCA,AZD8055,25,0.178,0.0990098718773769,-0.0927,0.2522,0.1683
BLCA,GANT-61,23,0.2590909090909091,0.107706965294739,-0.046,0.2354,0.1188
BLCA,RITA,20,-0.0165413533834586,-0.2152189092148502,-0.0965,0.2729,0.3762
BLCA,BRD-K37390332,22,-0.0464516291367479,-0.2198240065782555,-0.0752,0.2684,0.4752
BLCA,CD-437,23,-0.0013833992094861,-0.1459564507966721,-0.0468,0.2814,0.4257
BLCA,CAY10576,21,-0.1597400485691772,-0.2251268946825587,-0.0949,0.2984,0.5941
BLCA,Ki8751,22,0.4007907530620949,0.3206638137327509,-0.0487,0.3006,0.0693
BLCA,GDC-0941,24,-0.2106086956521739,-0.2545445215460321,-0.0773,0.2626,0.7129
BLCA,WP1130,23,-0.3640227440015801,-0.5138992752855108,-0.0611,0.2921,0.8416
BLCA,trametinib,21,0.6509090909090909,0.6010649569919446,-0.1177,0.2854,0.0099
BLCA,valdecoxib,22,0.0841332580463015,-0.060590771068088,-0.0645,0.277,0.3366
BLCA,HLI 373,23,0.1907114624505929,-0.0060798248590507,-0.0858,0.2754,0.2178
BLCA,NSC48300,23,0.2268774703557312,0.0606965598458651,-0.044,0.2764,0.2079
BLCA,ouabain,23,-0.1928853754940711,-0.2524242546111108,-0.0768,0.2902,0.6634
BLCA,ABT-199,20,-0.4508270676691729,-0.6307599871488094,-0.1005,0.272,0.8911
BLCA,BMS-754807,24,0.2892173913043477,0.2391240600675001,-0.051,0.2735,0.1485
BLCA,elocalcitol,20,0.2517293233082706,0.1334021165169497,-0.0722,0.3028,0.1683
BLCA,NVP-ADW742,25,0.1012307692307692,0.0113406921905538,-0.0962,0.2473,0.198
BLCA,narciclasine,21,-0.3272727272727272,-0.4653715540252136,-0.0638,0.3079,0.802
BLCA,AT7867,21,0.1511688311688311,-0.0139752691929362,-0.1359,0.2644,0.1584
BLCA,NSC95397,21,0.1485714285714285,0.0971834986769195,-0.1114,0.2569,0.1782
BLCA,MST-312,24,0.2306086956521738,0.1215378915592268,-0.0965,0.2663,0.1287
BLCA,BRD9876,22,0.0762281197063805,-0.0034095481023417,-0.0714,0.2813,0.297
BLCA,sorafenib,24,0.5342608695652173,0.4510132914866052,-0.062,0.26,0.0198
BLCA,MI-1,21,0.074025974025974,-0.0128035064382436,-0.0634,0.3019,0.3267
BLCA,oligomycin A,23,0.0407114624505928,-0.043046138508452,-0.0611,0.291,0.3366
BLCA,pevonedistat,25,0.0109230769230769,-0.0498341171331482,-0.0436,0.2481,0.4059
BLCA,linifanib,23,0.0098814229249011,-0.1657549537870689,-0.0508,0.2629,0.4158
BLCA,SB-225002,23,0.1126482213438735,-0.0233158395076646,-0.0737,0.2598,0.2376
BLCA,BRD-A02303741,21,-0.5396771301475967,-0.6177085871558333,-0.0697,0.2971,0.9505
BLCA,silmitasertib,22,0.1259887206723372,-0.0116729905725581,-0.0963,0.2622,0.2277
BLCA,L-685458,23,0.3539525691699605,0.2303964591310236,-0.0641,0.2713,0.0396
BLCA,NSC30930,23,-0.2711462450592886,-0.4158995062725679,-0.0733,0.2681,0.7822
BLCA,BIRB-796,24,0.0556521739130434,-0.0597675393750293,-0.0796,0.2591,0.3267
BLCA,NVP-231,23,0.1845849802371541,0.0161210202075151,-0.0701,0.2784,0.2178
BLCA,MLN2238,23,-0.0877470355731225,-0.259165406529192,-0.0937,0.289,0.5347
BLCA,BRD-K61166597,22,-0.1742518351214003,-0.307285579795273,-0.069,0.2703,0.6436
BLCA,bexarotene,21,-0.0348051948051948,-0.2506957578379766,-0.1158,0.2765,0.4356
BLCA,pluripotin,23,-0.0201581027667984,-0.1493946438484548,-0.0579,0.2562,0.4653
BLCA,SCH-529074,21,0.1246753246753246,-0.0215343967683197,-0.0705,0.2677,0.1881
BLCA,HC-067047,23,-0.1391304347826087,-0.297269377975761,-0.1165,0.263,0.5248
BLCA,ML311,23,0.3231225296442687,0.189408998621753,-0.0337,0.2722,0.1188
BLCA,STF-31,21,0.2893506493506493,0.0936593221611438,-0.0393,0.2809,0.1386
BLCA,tamatinib,22,-0.5184641445511011,-0.6282484745042011,-0.0431,0.2966,0.9307
BLCA,tamoxifen,24,-0.1233043478260869,-0.2179952503460112,-0.0797,0.2658,0.5644
BLCA,azacitidine,25,-0.049471053040536,-0.1982158726268837,-0.0938,0.2602,0.4356
BLCA,C6-ceramide,22,-0.3210615471485036,-0.3755202373783934,-0.0698,0.2826,0.7723
BLCA,PF-543,23,0.3351618585146234,0.255213894462301,-0.0617,0.2886,0.1089
BLCA,ML239,21,0.1846753246753247,0.0786291098941195,-0.0824,0.3014,0.2079
BLCA,mitomycin,23,0.0533596837944664,-0.0889044525988694,-0.1403,0.2981,0.2772
BLCA,etomoxir,21,-0.4836363636363636,-0.5629247190600014,-0.1121,0.2562,0.9109
BLCA,BRD-K51490254,22,-0.1146245059288537,-0.2931970282538374,-0.1165,0.2621,0.505
BLCA,Ko-143,22,0.0181818181818181,-0.0814416144081973,-0.0875,0.2691,0.3267
BLCA,Mdivi-1,23,-0.1264822134387351,-0.3121991133789436,-0.069,0.287,0.5644
BLCA,cucurbitacin I,22,0.463579898362507,0.4245203866386294,-0.0893,0.2493,0.0099
BLCA,BRD-K70511574,23,-0.0124505928853754,-0.1094483819114272,-0.1006,0.3146,0.396
BLCA,BRD-K92856060,23,-0.0594861660079051,-0.1996657724007822,-0.087,0.2608,0.4257
BLCA,vincristine,23,0.1915019762845849,0.1231879023450642,-0.0817,0.2625,0.1584
BLCA,BRD9647,22,-0.1494071146245059,-0.2560650082057207,-0.0805,0.2739,0.5842
BLCA,cabozantinib,21,-0.3153246753246753,-0.3699269003270194,-0.0909,0.2698,0.8119
BLCA,BIX-01294,20,-0.0688721804511278,-0.1386719383660815,-0.0897,0.2865,0.4752
BLCA,SID 26681509,23,-0.3634387351778656,-0.4670967779413445,-0.0834,0.2803,0.8218
BLCA,birinapant,23,0.1486166007905138,0.011622427820847,0.0094,0.2866,0.3465
BLCA,YM-155,20,-0.029172932330827,-0.1003846715354976,-0.0623,0.3233,0.4752
BLCA,saracatinib,23,0.1498023715415019,-0.0157237898069944,-0.0983,0.2615,0.2178
BLCA,SNS-032,23,0.3209486166007905,0.208412424891051,-0.0804,0.2787,0.0891
BLCA,rigosertib,23,-0.1507905138339921,-0.2525829942643349,-0.0978,0.2717,0.5743
BLCA,BRD-K63431240,23,-0.2630434782608696,-0.3746475184853846,-0.137,0.2717,0.6238
BLCA,bleomycin A2,24,0.1433043478260869,0.0352852619818888,-0.113,0.2573,0.198
BLCA,SR1001,23,0.2713438735177865,0.1941606903585264,-0.1404,0.2705,0.0792
BLCA,JW-480,21,0.1277922077922077,-0.0174384107494188,-0.0859,0.3017,0.2376
BLCA,BIBR-1532,25,-0.4807692307692307,-0.5385730606212581,-0.08,0.2769,0.9406
BLCA,SB-743921,22,0.1089779785431959,0.0195183531545929,-0.0298,0.2922,0.3861
BLCA,linsitinib,24,-0.0426086956521739,-0.1604616058029287,-0.0966,0.2925,0.4455
BLCA,NSC632839,22,0.1964416909737832,0.0791765386628978,-0.105,0.2903,0.1683
BLCA,semagacestat,23,0.0626482213438735,-0.0688042147020161,-0.0624,0.2726,0.3564
BLCA,tipifarnib-P2,23,0.1395256916996047,0.0100024157092934,-0.0752,0.2959,0.2772
BLCA,AA-COCF3,22,-0.2725014116318465,-0.3979887479174683,-0.0674,0.2902,0.7129
BLCA,ciclosporin,22,0.0586109542631281,-0.078174545216451,-0.0682,0.2762,0.3564
BLCA,BRD4132,20,0.0935338345864661,-0.1245781994478385,-0.0702,0.2934,0.3762
BLCA,TW-37,20,-0.4396992481203007,-0.5958168769026406,-0.091,0.2848,0.8812
BLCA,BRD-K45681478,22,-0.0208921513269339,-0.1520484358611946,-0.1335,0.2682,0.3564
BLCA,BRD-K02251932,21,-0.4077922077922077,-0.5446207486262635,-0.1099,0.2709,0.8515
BLCA,DBeQ,22,0.2499858896635896,0.1043884171997724,-0.0924,0.2642,0.1188
BLCA,gossypol,23,0.0345849802371541,-0.070023310240799,-0.0718,0.2797,0.3861
BLCA,sirolimus,24,-0.5276521739130434,-0.595427381942532,-0.0767,0.2779,0.9505
BLCA,betulinic acid,23,-0.11699604743083,-0.268760108508579,-0.0622,0.2667,0.5644
BLCA,BRD1835,22,-0.4811070510968044,-0.5864138986889514,-0.0905,0.2926,0.901
BLCA,tacrolimus,21,0.1693506493506493,-0.0429829848936807,-0.1209,0.2471,0.1386
BLCA,lovastatin,22,-0.2063241106719367,-0.3111285064787485,-0.067,0.2942,0.6733
BLCA,UNC0638,23,0.2247035573122529,0.0241030128217021,-0.0863,0.251,0.1485
BLCA,NVP-TAE684,22,0.3843026538678713,0.3243417465242222,-0.0379,0.297,0.1287
BLCA,BRD-K19103580,21,0.1579733763083333,0.0463018809924391,-0.0695,0.2957,0.2277
BLCA,barasertib,23,0.3988142292490119,0.3248599588672171,-0.0479,0.2801,0.0396
BLCA,BRD-K24690302,21,-0.3051948051948052,-0.5053604556029254,-0.068,0.2931,0.7723
BLCA,paclitaxel,25,-0.0547692307692307,-0.2052384337830744,-0.0568,0.309,0.4851
BLCA,PRIMA-1,20,0.2821052631578947,0.2459161875041024,-0.0957,0.2944,0.1485
BLCA,KU-0063794,23,0.1808300395256917,0.0218269704605666,-0.0763,0.2704,0.1584
BLCA,obatoclax,22,0.3723320158102767,0.3224908012697484,-0.069,0.2843,0.0891
BLCA,BRD-K35604418,25,-0.24,-0.3233509798751871,-0.0653,0.2656,0.7129
BLCA,axitinib,25,0.25,0.1600778129938093,-0.0187,0.2629,0.1584
BLCA,niclosamide,22,0.0315165220136202,-0.0351948072119489,-0.0591,0.2968,0.4059
BLCA,SJ-172550,23,-0.0633036907096646,-0.1946237382199229,-0.0568,0.2797,0.5248
BLCA,zebularine,23,-0.1628458498023715,-0.2888906185384284,-0.0721,0.2897,0.604
BLCA,BRD-K29313308,21,-0.1516883116883117,-0.2647918830343999,-0.1064,0.2735,0.5644
BLCA,PL-DI,21,0.0046753246753246,-0.0907354289158007,-0.0228,0.2878,0.4851
BLCA,simvastatin,22,-0.1354037267080745,-0.3185175949619426,-0.0935,0.2468,0.6139
BLCA,TPCA-1,23,-0.1654150197628458,-0.3624725994188589,-0.0607,0.2647,0.5941
BLCA,KU-60019,23,0.1636363636363636,0.0591148853303808,-0.1092,0.2624,0.198
BLCA,ciclopirox,23,0.0057312252964426,-0.0803737730489041,-0.0451,0.2603,0.4257
BLCA,gemcitabine,25,0.0429230769230769,-0.0892314646350468,-0.0834,0.2784,0.3762
BLCA,indisulam,20,-0.2111278195488721,-0.3205724634703656,-0.1085,0.2741,0.6733
BLCA,SMER-3,23,-0.292094861660079,-0.4415840456780391,-0.0938,0.3066,0.7426
BLCA,tretinoin,22,-0.1127365196042758,-0.2548932168804484,-0.0423,0.2597,0.6337
BLCA,BRD-K71935468,23,0.2221343873517786,0.0876929047637538,-0.0662,0.2787,0.2079
BLCA,CAY10618,23,0.0903162055335968,-0.0682032210323316,-0.0559,0.275,0.3366
BLCA,necrostatin-7,22,0.225974025974026,0.0806021505153193,-0.1016,0.2817,0.1386
BLCA,tivozanib,21,-0.5485714285714286,-0.7283562181908856,-0.0869,0.2924,0.9406
BLCA,BYL-719,21,0.0992207792207792,-0.0348901357737175,-0.0917,0.2927,0.2871
BLCA,AGK-2,25,0.0895384615384615,-0.0296337196401335,-0.0984,0.2844,0.2673
BLCA,neuronal differentiation inducer III,21,0.4984415584415584,0.3955396891157595,-0.1049,0.2674,0.0198
BLCA,AM-580,22,-0.3142857142857143,-0.4634908595776477,-0.1114,0.2819,0.7327
BLCA,PI-103,22,-0.1907396950875212,-0.3032786349374653,-0.0449,0.3009,0.6139
BLCA,isoevodiamine,23,-0.1136363636363636,-0.1797845483430012,-0.0977,0.2683,0.5347
BLCA,"1S,3R-RSL-3",22,-0.2370412196499153,-0.3670675111302177,-0.0517,0.3122,0.6733
BLCA,necrostatin-1,22,-0.0464144551101072,-0.109427910982074,-0.0756,0.3227,0.4653
BLCA,SR-II-138A,23,0.1496047430830039,0.0550984500513693,-0.0847,0.2738,0.2277
BLCA,ML258,22,-0.5012987012987014,-0.6031616232442468,-0.072,0.2697,0.9406
BLCA,topotecan,24,0.5433043478260868,0.4544043497015613,-0.074,0.2647,0.0099
BLCA,MGCD-265,22,-0.1620553359683794,-0.3097067980024883,-0.0891,0.2736,0.5941
BLCA,cytarabine hydrochloride,24,0.1587826086956521,0.0144789898599703,-0.1186,0.2756,0.1485
BLCA,vandetanib,23,0.2332015810276679,0.1196490255773972,-0.0551,0.2649,0.1485
BLCA,TG-100-115,22,0.0782608695652174,-0.0102860864568218,-0.095,0.2683,0.3069
BLCA,MK-2206,24,0.234086956521739,0.1136769839273188,-0.0939,0.2744,0.1386
BLCA,afatinib,25,0.0935384615384615,-0.0272102801237924,-0.0433,0.2583,0.3564
BLCA,ML162,20,-0.0736842105263158,-0.3243370578301033,-0.0688,0.3098,0.505
BLCA,dexamethasone,22,-0.166612567099289,-0.2401104536520644,-0.0873,0.2863,0.6238
BLCA,CID-5951923,21,-0.0657983946703371,-0.3134093779673562,-0.1075,0.2734,0.3861
BLCA,fumonisin B1,23,-0.2891030481142062,-0.4344659085769436,-0.0541,0.2728,0.7921
BLCA,tandutinib,22,-0.2128740824392999,-0.3466507745287831,-0.0546,0.2643,0.7525
BLCA,PDMP,21,-0.1768831168831169,-0.4772461060965954,-0.1388,0.2962,0.495
BLCA,piperlongumine,20,-0.1317293233082706,-0.2611540397650467,-0.0401,0.2895,0.6535
BLCA,curcumin,23,0.4729249011857707,0.39430918808888,-0.0736,0.261,0.0297
BLCA,phloretin,22,0.1157538114059853,-0.0097171260528216,-0.1338,0.2722,0.1881
BLCA,itraconazole,22,-0.1143986448334274,-0.2221033091175549,-0.0747,0.284,0.5347
BLCA,ML210,22,-0.269339356295878,-0.3457045965837826,-0.0627,0.2688,0.7426
BLCA,etoposide,22,0.1001693958215697,0.0029911164006004,-0.0855,0.2836,0.2772
BLCA,AZD4547,25,-0.106,-0.2333642207382448,-0.0564,0.2461,0.5644
BLCA,BRD-K50799972,21,0.0927573936547286,-0.0174008430765088,-0.0885,0.2923,0.2772
BLCA,I-BET151,23,0.2221343873517786,0.0265740961548979,-0.0296,0.2484,0.1782
BLCA,BRD-K09587429,21,-0.0284507972134251,-0.1689685073610882,-0.1378,0.2756,0.4059
BLCA,erismodegib,23,0.0383399209486166,-0.1297595941726884,-0.0691,0.2515,0.3366
BLCA,vorinostat,25,0.2406153846153846,0.1342462230925216,-0.0426,0.2691,0.1386
BLCA,CI-976,22,-0.2306693116552417,-0.3654704433168531,-0.1089,0.2377,0.6634
BLCA,brivanib,22,0.306832298136646,0.1854712467074006,-0.0776,0.2876,0.1089
BLCA,clofarabine,23,0.233794466403162,0.1302410558017079,-0.0649,0.3052,0.1881
BLCA,BMS-195614,23,0.2603410012761776,0.198560586316584,-0.0522,0.2557,0.1485
BLCA,prochlorperazine,23,-0.1705533596837944,-0.3113513354865653,-0.0685,0.2679,0.6238
BLCA,sunitinib,22,0.0904573687182382,-0.013789721236509,-0.0463,0.2768,0.3168
BLCA,BRD-K34222889,23,0.1179841897233201,0.0697569487827931,-0.0796,0.2437,0.198
BLCA,masitinib,23,0.3086956521739131,0.1966367843234596,-0.0465,0.2508,0.1089
BLCA,lenvatinib,23,-0.3905138339920948,-0.5683863443546134,-0.0845,0.2754,0.8515
BLCA,ISOX,22,-0.1466967814793902,-0.2101055237274354,-0.0823,0.2599,0.604
BLCA,BRD-K33199242,22,-0.2637673078917676,-0.4142874268170818,-0.0717,0.2763,0.7921
BLCA,GSK4112,23,-0.4007905138339921,-0.4542731208923679,-0.1602,0.2571,0.8317
BLCA,decitabine,23,0.0776679841897233,-0.0299060278676278,-0.0615,0.2679,0.297
BLCA,ML006,21,0.0470282584075794,-0.1386865341987318,-0.1122,0.2786,0.2772
BLCA,MK-0752,23,-0.3014838270047776,-0.4012670628182896,-0.1196,0.275,0.703
BLCA,gefitinib,25,-0.1321538461538461,-0.1961809072966151,-0.0469,0.2803,0.6337
BLCA,BRD-K55116708,21,0.0919480519480519,-0.0444332123670963,-0.101,0.2862,0.2673
BLCA,manumycin A,23,0.4039525691699605,0.2866252563921029,-0.0889,0.2835,0.0693
BLCA,BI-2536,25,0.0343076923076923,-0.0792192358536539,-0.0762,0.2864,0.3465
BLCA,KU-55933,25,0.1612307692307692,0.0538426394227283,-0.0434,0.2667,0.2376
BLCA,cediranib,21,0.3872727272727273,0.2506612385795167,-0.0741,0.2801,0.0495
BLCA,PD318088,22,0.4344438170525128,0.3052703694626576,-0.1262,0.2705,0.0297
BLCA,ibrutinib,21,0.2462337662337662,0.1734204171715723,-0.0577,0.2869,0.1584
BLCA,nintedanib,20,0.0568421052631578,-0.0927129563505956,-0.104,0.2841,0.3366
BLCA,RAF265,20,0.0015037593984962,-0.1040967946166709,-0.088,0.2718,0.3366
BLCA,leptomycin B,23,0.0373517786561264,-0.0948402095362559,-0.095,0.2854,0.3762
BLCA,BRD-K11533227,21,-0.1932467532467532,-0.2972851822561525,-0.0868,0.2751,0.6436
BLCA,ceranib-2,22,-0.0387351778656126,-0.2018903880661137,-0.0702,0.2861,0.5149
BLCA,ML050,23,0.2561897780212043,0.1654210520773241,-0.1229,0.2527,0.099
BLCA,compound 1B,22,-0.4421230942970074,-0.5705597722857227,-0.094,0.2934,0.8911
BLCA,PAC-1,20,-0.0015037593984962,-0.1170503755264251,-0.0645,0.2959,0.4455
BLCA,parbendazole,23,0.1031620553359683,0.0455663495753469,-0.0787,0.2821,0.2376
BLCA,AZ-3146,23,0.0950827802686722,0.0104681794356893,-0.0667,0.2751,0.2673
BLCA,ML320,22,0.0680033915849439,-0.0475325648029407,-0.1304,0.2927,0.2475
BLCA,NSC19630,21,-0.2631168831168831,-0.3872912420037269,-0.1133,0.2615,0.7228
BLCA,KW-2449,23,-0.1448616600790513,-0.2368456784313674,-0.0448,0.2632,0.6337
BLCA,PLX-4720,24,-0.2613913043478261,-0.4193564911420732,-0.1355,0.2623,0.6931
BLCA,LE-135,20,-0.2682706766917293,-0.3623494578472689,-0.1111,0.2938,0.6931
BLCA,vorapaxar,23,0.2565217391304347,0.1538833847683588,-0.0401,0.244,0.0693
BLCA,dasatinib,25,0.3284615384615384,0.2430497379381971,-0.043,0.2646,0.0891
BLCA,docetaxel,20,-0.1714285714285714,-0.4468884950637272,-0.082,0.2904,0.604
BLCA,trifluoperazine,23,0.3888312448824914,0.2630526769536706,-0.0979,0.2431,0.0297
BLCA,SKI-II,23,0.2597429559430925,0.1324107826855237,-0.057,0.2812,0.1782
BLCA,SNX-2112,23,-0.4268774703557312,-0.5490069738205121,-0.0817,0.2798,0.901
BLCA,GSK461364,21,-0.0522077922077922,-0.1514687705335261,-0.1103,0.2713,0.4158
BLCA,Compound 23 citrate,21,0.0106493506493506,-0.1253822742590015,-0.0703,0.253,0.3663
BLCA,alisertib,25,0.0132307692307692,-0.2403213923483033,-0.0419,0.283,0.4356
BLCA,CHM-1,20,-0.0598496240601503,-0.210016237344037,-0.063,0.278,0.495
BLCA,3-Cl-AHPC,23,0.1031620553359683,-0.0557957126330359,-0.0757,0.2299,0.2178
BLCA,momelotinib,21,-0.1353246753246753,-0.3234549484585373,-0.0909,0.2618,0.5347
BLCA,BMS-536924,25,0.1481538461538461,-0.0245783497808609,-0.0176,0.2879,0.2871
BLCA,VER-155008,23,-0.2324110671936758,-0.3448855781505662,-0.0807,0.2904,0.6931
BLCA,nakiterpiosin,23,-0.0972332015810276,-0.2062309224195608,-0.0908,0.306,0.5347
BLCA,pifithrin-mu,22,-0.4640316205533598,-0.6189084453268276,-0.1159,0.2794,0.8614
BRCA,GSK525762A,46,0.0845020043169904,0.0052821260513848,-0.0385,0.1799,0.297
BRCA,erlotinib,49,0.4787959183673469,0.4326052093448606,-0.0436,0.1741,0.0099
BRCA,BMS-270394,36,0.4242985842985843,0.3700427428035311,-0.052,0.2309,0.0099
BRCA,KU 0060648,34,-0.1157219251336898,-0.2386023187674211,-0.0524,0.2264,0.6238
BRCA,Merck60,33,-0.2824197860962567,-0.5242851241665236,-0.0717,0.2403,0.8218
BRCA,pyrazolanthrone,34,-0.066829640947288,-0.1667910126738506,-0.0835,0.2372,0.4653
BRCA,Afuresertib,44,-0.200507399577167,-0.3359020005236788,-0.0181,0.1968,0.8119
BRCA,alpha-lipoic acid,39,-0.2435222672064777,-0.3563994499822047,-0.0822,0.2167,0.7723
BRCA,BRD-K97651142,35,0.3415126050420168,0.2855905986086179,-0.0429,0.2278,0.0396
BRCA,Palbociclib,45,0.2477733860342556,0.2319645395815987,-0.0427,0.1924,0.0891
BRCA,Compound 7d-cis,27,0.072039072039072,-0.0323999167255126,-0.0701,0.2673,0.3465
BRCA,BRD-K90370028,20,0.2162406015037594,0.1936898621616592,-0.0827,0.2978,0.1881
BRCA,BRD-K88742110,46,-0.0733765032377428,-0.1668045025497955,-0.0515,0.2314,0.5545
BRCA,BRD-K14844214,34,-0.0628619453282395,-0.140614771822854,-0.0586,0.2501,0.5149
BRCA,bosutinib,36,0.3164167584903388,0.2486240628247037,-0.0604,0.2291,0.0396
BRCA,avrainvillamide,23,-0.2876204683802872,-0.4285962654618244,-0.1238,0.2814,0.6931
BRCA,doxorubicin,49,0.3176530612244898,0.2386278247490448,-0.0237,0.2011,0.0396
BRCA,BRD-K80183349,34,0.1687700534759358,0.1102412135669684,-0.0252,0.2214,0.2178
BRCA,CHIR-99021,37,0.2783783783783784,0.2226571755910011,-0.0399,0.2139,0.0891
BRCA,PYR-41,35,0.2485047978641192,0.158466206698982,-0.0508,0.2235,0.1089
BRCA,palmostatin B,22,0.174675069239455,0.0881596062048722,-0.0992,0.2725,0.1782
BRCA,UNC0321,32,-0.0341955748332133,-0.1870989057232744,-0.0549,0.2157,0.4356
BRCA,PF-4800567 hydrochloride,20,-0.152688991617801,-0.2904904770098763,-0.12,0.2919,0.5545
BRCA,SCH-79797,37,0.1426742532005689,0.0895589303340353,-0.058,0.2376,0.2277
BRCA,spautin-1,35,-0.027563025210084,-0.1009496364530555,-0.0824,0.2008,0.3861
BRCA,Uprosertib,44,0.2304721634954193,0.1078619078786161,-0.0033,0.224,0.1683
BRCA,PF-3758309,20,0.0881203007518796,-0.040985202283922,-0.089,0.3229,0.3069
BRCA,tanespimycin,49,-0.094938775510204,-0.1678031865762382,-0.0484,0.1812,0.6238
BRCA,BRD-K02492147,27,-0.0717447726264485,-0.2194565376449828,-0.1044,0.2766,0.4851
BRCA,GSK-LSD1,36,-0.1677220077220077,-0.2699367369406855,-0.0759,0.2312,0.6337
BRCA,lapatinib,48,0.5019322622666087,0.4842305182036617,-0.0458,0.1738,0.0099
BRCA,SGX-523,29,0.0523152709359605,-0.0298345310378006,-0.084,0.2411,0.2673
BRCA,nutlin-3,49,-0.1358979591836734,-0.2054685679204094,-0.0341,0.193,0.7228
BRCA,Repligen 136,35,0.3225210084033613,0.2625622354341079,-0.0098,0.229,0.0693
BRCA,Taselisib,44,0.1382945736434108,0.0883163380142908,-0.0621,0.1821,0.1782
BRCA,BRD-K94991378,31,0.324969772305176,0.2753475879419981,-0.0377,0.2371,0.0792
BRCA,dabrafenib,46,0.0943940795559667,-0.0189425136718244,-0.0434,0.2015,0.2673
BRCA,CPI-637,39,0.4799595141700404,0.4139012279937528,-0.0748,0.2076,0.0099
BRCA,PRIMA-1-Met,44,-0.0809584214235377,-0.1415113668384807,-0.0334,0.2262,0.5644
BRCA,StemRegenin 1,32,-0.2920087976539589,-0.372748774653779,-0.0579,0.2428,0.8218
BRCA,HBX-41108,24,0.1615652173913043,0.0860905066753568,-0.0406,0.2656,0.2376
BRCA,PF-750,33,-0.1355614973262032,-0.2078425862341653,-0.0658,0.2278,0.5941
BRCA,A-366,39,-0.2020242914979757,-0.3323898813532315,-0.0316,0.2207,0.7525
BRCA,erastin,35,0.049859943977591,-0.0042567937243454,-0.0172,0.2376,0.396
BRCA,MK-1775,48,0.596699956578376,0.5715969636590372,-0.041,0.189,0.0099
BRCA,sildenafil,35,-0.0287955182072829,-0.1377355077545939,-0.0646,0.2004,0.4455
BRCA,GMX-1778,35,-0.3393277310924369,-0.4359557435685239,-0.0382,0.2143,0.9307
BRCA,PX-12,34,0.3835294117647058,0.3157817695550689,-0.0369,0.2004,0.0099
BRCA,temozolomide,49,0.2767551020408162,0.2241391576893176,-0.0576,0.1955,0.0495
BRCA,Vismodegib,44,-0.3764622973925299,-0.423323681393435,-0.0337,0.1793,1.0
BRCA,BRD-K66453893,33,0.2216577540106952,0.1632392886741106,-0.0673,0.2405,0.099
BRCA,GDC0810,44,0.3710500352360817,0.3265430604274549,-0.068,0.1912,0.0099
BRCA,FQI-2,33,-0.0987967914438502,-0.1931896451133552,-0.0705,0.2233,0.5446
BRCA,temsirolimus,46,-0.1165710761640456,-0.2141898446400419,-0.0192,0.2052,0.6733
BRCA,AGI-6780,38,0.1213918371813108,0.0218667851213443,-0.0573,0.2156,0.2772
BRCA,Serdemetan,44,-0.0958703312191684,-0.1373274252629031,-0.059,0.2164,0.5644
BRCA,pitstop2,21,0.2597402597402597,0.1024258144062606,-0.0903,0.2784,0.099
